whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,white bread,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,frozen dessert,rolls/buns,flour,sweet spreads,salty snack,waffles,candy,bathroom cleaner,,,,,,,,,,,,,,,,,,
white bread,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,citrus fruit,tropical fruit,other vegetables,oil,margarine,white wine,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,soft cheese,hard cheese,baking powder,meat spreads,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,
whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,other vegetables,soft cheese,frozen vegetables,spices,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artif. sweetener,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,other vegetables,pet care,misc. beverages,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,
dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,waffles,candy,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,
beef,spread cheese,rolls/buns,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
onions,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,dessert,yogurt,domestic eggs,rolls/buns,oil,pet care,coffee,bottled water,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,
chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,long life bakery product,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whipped/sour cream,frozen vegetables,cereals,cat food,fruit/vegetable juice,cake bar,specialty chocolate,specialty bar,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,
other vegetables,condensed milk,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,curd,soda,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,brown bread,sauces,soda,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,frozen meals,brown bread,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,specialty bar,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,whole milk,curd,frozen vegetables,frozen dessert,sweet spreads,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
dessert,misc. beverages,fruit/vegetable juice,popcorn,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,curd,rolls/buns,bottled beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,rolls/buns,coffee,fruit/vegetable juice,detergent,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,flour,sugar,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,frozen meals,softener,,,,,,,,,,,,,,,,,,,,,,,,,
pork,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,yogurt,cream cheese,rolls/buns,pudding powder,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,other vegetables,pasta,margarine,canned fish,dishes,cling film/bags,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,dessert,cream cheese,sugar,dishes,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,herbs,other vegetables,whipped/sour cream,oil,bottled water,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,pip fruit,other vegetables,whole milk,butter,processed cheese,spread cheese,pastry,canned fish,bottled water,red/blush wine,salty snack,long life bakery product,chocolate,female sanitary products,rubbing alcohol,hygiene articles,napkins,house keeping products,,,,,,,,
dog food,detergent,hygiene articles,napkins,newspapers,potted plants,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,cream cheese,rolls/buns,chocolate,cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,whipped/sour cream,sugar,,,,,,,,,,,,,,,,,,,,,,,,,
meat,butter,yogurt,rolls/buns,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,flour,vinegar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,
beverages,processed cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,sliced cheese,rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,dessert,rolls/buns,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,rolls/buns,flour,cat food,instant coffee,waffles,cling film/bags,newspapers,,,,,,,,,,,,,,,
rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,liquor (appetizer),napkins,,,,,,,,,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,whole milk,butter,curd,processed cheese,pastry,Instant food products,shopping bags,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,curd,yogurt,tea,newspapers,,,,,,,,,,,,,,,,,,,,,,,
beverages,frozen fish,salt,sugar,snack products,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,grapes,berries,root vegetables,other vegetables,packaged fruit/vegetables,yogurt,newspapers,,,,,,,,,,,,,,,,,,,,
liver loaf,curd,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,margarine,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,other vegetables,rolls/buns,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen fish,domestic eggs,white bread,margarine,fruit/vegetable juice,waffles,skin care,hygiene articles,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,specialty cheese,ice cream,rolls/buns,soda,specialty chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,flour,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pasta,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,rolls/buns,pasta,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hard cheese,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,cream cheese,rolls/buns,flour,margarine,cat food,coffee,whisky,,,,,,,,,,,,,,,,,,,,,
curd,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,yogurt,brown bread,dish cleaner,dishes,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,root vegetables,other vegetables,UHT-milk,spread cheese,mayonnaise,domestic eggs,zwieback,toilet cleaner,newspapers,shopping bags,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,berries,root vegetables,whole milk,butter,whipped/sour cream,cereals,napkins,photo/film,flower (seeds),,,,,,,,,,,,,,,,,,,
yogurt,frozen vegetables,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,dog food,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,fish,citrus fruit,whole milk,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,root vegetables,whole milk,yogurt,rolls/buns,pastry,oil,coffee,specialty bar,dish cleaner,cling film/bags,shopping bags,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,whipped/sour cream,frozen meals,rolls/buns,waffles,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,cookware,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,sauces,cake bar,chocolate marshmallow,napkins,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen meals,pasta,sauces,canned fish,cat food,pet care,soda,,,,,,,,,,,,,,,,,,,,
processed cheese,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,canned beer,red/blush wine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,frozen meals,rolls/buns,candy,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,UHT-milk,rolls/buns,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,grapes,whole milk,pastry,pasta,soda,,,,,,,,,,,,,,,,,,,,,,,
grapes,liquor (appetizer),waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,yogurt,whipped/sour cream,sliced cheese,pasta,soda,nut snack,waffles,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,yogurt,cat food,chewing gum,female sanitary products,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,whipped/sour cream,cat food,specialty chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,curd,dessert,waffles,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,berries,root vegetables,whole milk,whipped/sour cream,brown bread,pastry,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,
processed cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,soda,rum,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,other vegetables,mustard,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,frozen fish,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,white bread,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,whipped/sour cream,domestic eggs,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,butter milk,yogurt,potted plants,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,citrus fruit,root vegetables,packaged fruit/vegetables,domestic eggs,brown bread,artif. sweetener,bottled water,waffles,napkins,,,,,,,,,,,,,,,,,,
yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,processed cheese,ice cream,canned fish,hygiene articles,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
pastry,margarine,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,fruit/vegetable juice,canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,hamburger meat,grapes,whole milk,whipped/sour cream,mayonnaise,frozen vegetables,coffee,soda,misc. beverages,long life bakery product,hygiene articles,,,,,,,,,,,,,,,,
other vegetables,sliced cheese,hard cheese,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,whole milk,hard cheese,rolls/buns,canned vegetables,candy,napkins,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,beef,whole milk,whipped/sour cream,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
cat food,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,soda,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,ice cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,UHT-milk,semi-finished bread,margarine,bottled water,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,
meat,yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,beverages,hard cheese,frozen meals,rolls/buns,tea,bottled water,light bulbs,shopping bags,,,,,,,,,,,,,,,,,,,
sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,tropical fruit,other vegetables,butter milk,UHT-milk,soda,,,,,,,,,,,,,,,,,,,,,,
coffee,bottled water,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,baking powder,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,grapes,whole milk,yogurt,rolls/buns,bottled water,fruit/vegetable juice,bottled beer,chocolate,napkins,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,rolls/buns,sugar,baking powder,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,onions,other vegetables,whole milk,yogurt,frozen fish,long life bakery product,newspapers,potted plants,,,,,,,,,,,,,,,,,,
meat,root vegetables,onions,herbs,other vegetables,whole milk,flour,soda,seasonal products,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,flour,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whipped/sour cream,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,beef,citrus fruit,tropical fruit,root vegetables,onions,herbs,other vegetables,whole milk,butter,curd,yogurt,frozen meals,domestic eggs,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,yogurt,UHT-milk,domestic eggs,rolls/buns,brown bread,canned vegetables,meat spreads,cake bar,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,grapes,root vegetables,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,white bread,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,tropical fruit,curd cheese,cat food,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,citrus fruit,yogurt,brown bread,margarine,soda,long life bakery product,hygiene articles,napkins,potted plants,,,,,,,,,,,,,,,,,,
condensed milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,meat,turkey,other vegetables,whipped/sour cream,brown bread,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,pip fruit,herbs,butter,frozen vegetables,brown bread,semi-finished bread,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,whole milk,yogurt,whipped/sour cream,frozen vegetables,margarine,newspapers,flower (seeds),,,,,,,,,,,,,,,,,,,,
citrus fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,sliced cheese,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,grapes,curd,rolls/buns,brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,
liver loaf,tropical fruit,yogurt,ice cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,sliced cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,white bread,pasta,specialty vegetables,bottled water,soda,snack products,waffles,cake bar,candy,,,,,,,,,,,,,,,,,,,
frankfurter,grapes,yogurt,cream cheese,frozen potato products,rolls/buns,meat spreads,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,
pip fruit,semi-finished bread,soups,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,other vegetables,dessert,whipped/sour cream,oil,fruit/vegetable juice,napkins,cling film/bags,newspapers,shopping bags,,,,,,,,,,,,,,,,,
sausage,frozen vegetables,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,whole milk,frozen meals,white bread,brown bread,margarine,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,sliced cheese,hard cheese,semi-finished bread,oil,baking powder,canned vegetables,pet care,chocolate,napkins,newspapers,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,pork,other vegetables,whole milk,rolls/buns,coffee,soda,napkins,dishes,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,margarine,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,pip fruit,root vegetables,whole milk,frozen dessert,rolls/buns,oil,coffee,bottled beer,,,,,,,,,,,,,,,,,,,
berries,yogurt,cream cheese,rolls/buns,soda,brandy,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,other vegetables,coffee,chewing gum,hygiene articles,napkins,cling film/bags,kitchen towels,light bulbs,,,,,,,,,,,,,,,,,,,
whole milk,UHT-milk,chocolate,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
butter,UHT-milk,domestic eggs,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
