"","age","contact","month","duration","pdays","previous","y"
"4231",59,"cellular","jun",493,-1,0,"yes"
"4232",44,"cellular","nov",167,92,1,"yes"
"4233",49,"cellular","may",451,169,2,"yes"
"4234",41,"cellular","feb",261,184,6,"yes"
"4235",32,"cellular","jul",356,-1,0,"yes"
"4236",43,"cellular","nov",1015,198,2,"yes"
"4237",38,"cellular","may",937,-1,0,"yes"
"4238",26,"telephone","jun",280,92,5,"yes"
"4239",52,"cellular","jan",134,204,2,"yes"
"4240",29,"unknown","jun",1663,-1,0,"yes"
"4241",84,"telephone","may",353,-1,0,"yes"
"4242",36,"cellular","may",224,-1,0,"yes"
"4243",49,"cellular","may",1516,353,2,"yes"
"4244",39,"cellular","jul",869,-1,0,"yes"
"4245",29,"cellular","nov",226,92,1,"yes"
"4246",31,"cellular","jun",166,-1,0,"yes"
"4247",59,"telephone","may",500,358,2,"yes"
"4248",41,"cellular","aug",352,-1,0,"yes"
"4249",27,"cellular","mar",378,-1,0,"yes"
"4250",32,"cellular","may",796,109,1,"yes"
"4251",43,"cellular","nov",1015,198,2,"yes"
"4252",37,"cellular","apr",124,-1,0,"yes"
"4253",42,"cellular","nov",525,-1,0,"yes"
"4254",52,"telephone","jul",398,460,2,"yes"
"4255",48,"cellular","aug",389,64,2,"yes"
"4256",43,"unknown","may",2087,-1,0,"yes"
"4257",46,"cellular","may",725,-1,0,"yes"
"4258",32,"cellular","apr",317,-1,0,"yes"
"4259",53,"cellular","mar",80,-1,0,"yes"
"4260",28,"cellular","feb",659,-1,0,"yes"
"4261",59,"cellular","jun",493,-1,0,"yes"
"4262",34,"cellular","may",152,182,6,"yes"
"4263",69,"cellular","jul",417,184,4,"yes"
"4264",30,"cellular","may",670,286,6,"yes"
"4265",66,"cellular","jan",216,91,4,"yes"
"4266",53,"unknown","jun",701,-1,0,"yes"
"4267",46,"cellular","mar",229,-1,0,"yes"
"4268",42,"cellular","feb",138,-1,0,"yes"
"4269",49,"cellular","jul",988,-1,0,"yes"
"4270",32,"cellular","jul",1017,-1,0,"yes"
"4271",25,"telephone","aug",170,-1,0,"yes"
"4272",52,"cellular","jan",134,204,2,"yes"
"4273",24,"cellular","may",733,-1,0,"yes"
"4274",43,"cellular","jul",635,-1,0,"yes"
"4275",27,"cellular","mar",378,-1,0,"yes"
"4276",55,"cellular","apr",296,270,3,"yes"
"4277",32,"cellular","apr",648,272,1,"yes"
"4278",38,"cellular","aug",178,1,1,"yes"
"4279",41,"cellular","feb",109,-1,0,"yes"
"4280",43,"cellular","nov",707,97,2,"yes"
"4281",59,"unknown","may",1063,-1,0,"yes"
"4282",33,"cellular","jun",421,-1,0,"yes"
"4283",25,"cellular","jun",377,-1,0,"yes"
"4284",38,"cellular","aug",223,414,4,"yes"
"4285",58,"cellular","aug",206,461,1,"yes"
"4286",59,"cellular","jan",309,91,10,"yes"
"4287",46,"unknown","may",1263,-1,0,"yes"
"4288",45,"cellular","apr",1472,192,4,"yes"
"4289",34,"cellular","aug",78,-1,0,"yes"
"4290",34,"cellular","aug",1877,-1,0,"yes"
"4291",59,"cellular","apr",159,378,3,"yes"
"4292",35,"cellular","may",1073,-1,0,"yes"
"4293",31,"cellular","jul",1139,-1,0,"yes"
"4294",34,"cellular","jun",485,227,4,"yes"
"4295",30,"cellular","aug",976,-1,0,"yes"
"4296",55,"cellular","jun",345,94,3,"yes"
"4297",35,"cellular","may",326,179,4,"yes"
"4298",58,"cellular","nov",495,93,1,"yes"
"4299",67,"cellular","aug",254,-1,0,"yes"
"4300",46,"cellular","may",725,-1,0,"yes"
"4301",32,"cellular","may",796,109,1,"yes"
"4302",55,"cellular","feb",169,183,1,"yes"
"4303",37,"cellular","apr",124,-1,0,"yes"
"4304",45,"cellular","apr",1472,192,4,"yes"
"4305",27,"unknown","jul",650,-1,0,"yes"
"4306",32,"cellular","sep",185,99,5,"yes"
"4307",31,"cellular","jul",252,184,3,"yes"
"4308",53,"cellular","may",959,174,7,"yes"
"4309",39,"cellular","may",877,300,2,"yes"
"4310",37,"cellular","feb",91,-1,0,"yes"
"4311",56,"cellular","jun",382,-1,0,"yes"
"4312",31,"cellular","jul",1441,-1,0,"yes"
"4313",43,"cellular","sep",261,98,1,"yes"
"4314",49,"cellular","aug",780,-1,0,"yes"
"4315",53,"cellular","aug",317,180,2,"yes"
"4316",31,"cellular","sep",344,295,1,"yes"
"4317",28,"cellular","sep",294,105,7,"yes"
"4318",29,"cellular","feb",110,64,2,"yes"
"4319",50,"cellular","jul",464,683,6,"yes"
"4320",58,"cellular","aug",206,461,1,"yes"
"4321",51,"cellular","jul",655,-1,0,"yes"
"4322",35,"cellular","mar",215,-1,0,"yes"
"4323",42,"cellular","oct",230,92,1,"yes"
"4324",32,"cellular","sep",185,99,5,"yes"
"4325",48,"cellular","nov",609,-1,0,"yes"
"4326",46,"cellular","aug",429,-1,0,"yes"
"4327",53,"cellular","dec",352,-1,0,"yes"
"4328",43,"cellular","aug",501,-1,0,"yes"
"4329",32,"cellular","nov",132,-1,0,"yes"
"4330",25,"cellular","apr",107,-1,0,"yes"
"4331",31,"cellular","jul",252,184,3,"yes"
"4332",28,"cellular","mar",93,-1,0,"yes"
"4333",32,"cellular","apr",648,272,1,"yes"
"4334",53,"cellular","dec",352,-1,0,"yes"
"4335",59,"unknown","may",1063,-1,0,"yes"
"4336",42,"cellular","feb",138,-1,0,"yes"
"4337",34,"cellular","apr",97,-1,0,"yes"
"4338",28,"cellular","mar",93,-1,0,"yes"
"4339",30,"cellular","feb",528,-1,0,"yes"
"4340",53,"telephone","sep",230,-1,0,"yes"
"4341",55,"cellular","aug",353,-1,0,"yes"
"4342",40,"cellular","jun",314,-1,0,"yes"
"4343",26,"cellular","may",827,-1,0,"yes"
"4344",35,"cellular","aug",222,182,4,"yes"
"4345",46,"cellular","aug",388,-1,0,"yes"
"4346",60,"cellular","aug",239,761,1,"yes"
"4347",50,"cellular","aug",526,-1,0,"yes"
"4348",59,"telephone","mar",234,-1,0,"yes"
"4349",35,"unknown","may",736,-1,0,"yes"
"4350",22,"cellular","nov",449,38,10,"yes"
"4351",27,"cellular","nov",192,92,2,"yes"
"4352",28,"cellular","sep",199,92,14,"yes"
"4353",29,"telephone","apr",403,-1,0,"yes"
"4354",21,"cellular","jun",258,169,3,"yes"
"4355",40,"cellular","jun",314,-1,0,"yes"
"4356",49,"cellular","may",451,169,2,"yes"
"4357",55,"cellular","aug",353,-1,0,"yes"
"4358",36,"cellular","aug",293,181,2,"yes"
"4359",64,"cellular","feb",671,181,3,"yes"
"4360",34,"cellular","may",152,182,6,"yes"
"4361",47,"cellular","aug",994,-1,0,"yes"
"4362",26,"telephone","jun",280,92,5,"yes"
"4363",32,"cellular","feb",1579,246,4,"yes"
"4364",59,"telephone","mar",234,-1,0,"yes"
"4365",26,"telephone","jun",280,92,5,"yes"
"4366",38,"cellular","aug",178,1,1,"yes"
"4367",35,"cellular","may",1073,-1,0,"yes"
"4368",36,"unknown","jun",2769,-1,0,"yes"
"4369",49,"telephone","feb",1971,-1,0,"yes"
"4370",27,"cellular","may",198,98,6,"yes"
"4371",49,"cellular","may",558,-1,0,"yes"
"4372",79,"telephone","jan",326,272,2,"yes"
"4373",34,"cellular","may",213,-1,0,"yes"
"4374",72,"cellular","apr",384,-1,0,"yes"
"4375",39,"cellular","may",454,364,3,"yes"
"4376",35,"unknown","may",736,-1,0,"yes"
"4377",25,"cellular","apr",107,-1,0,"yes"
"4378",66,"cellular","jan",216,91,4,"yes"
"4379",34,"cellular","aug",990,-1,0,"yes"
"4380",30,"cellular","aug",976,-1,0,"yes"
"4381",38,"cellular","may",442,-1,0,"yes"
"4382",30,"cellular","may",727,-1,0,"yes"
"4383",28,"cellular","feb",659,-1,0,"yes"
"4384",33,"cellular","jun",421,-1,0,"yes"
"4385",47,"unknown","jun",761,-1,0,"yes"
"4386",35,"cellular","dec",1370,209,3,"yes"
"4387",32,"unknown","may",757,-1,0,"yes"
"4388",28,"cellular","sep",294,105,7,"yes"
"4389",55,"cellular","sep",328,94,2,"yes"
"4390",48,"cellular","jun",264,-1,0,"yes"
"4391",38,"cellular","aug",223,414,4,"yes"
"4392",58,"cellular","nov",495,93,1,"yes"
"4393",36,"cellular","aug",207,98,1,"yes"
"4394",35,"cellular","mar",215,-1,0,"yes"
"4395",34,"cellular","aug",262,99,2,"yes"
"4396",30,"telephone","jul",279,-1,0,"yes"
"4397",26,"unknown","may",576,-1,0,"yes"
"4398",48,"cellular","jun",264,-1,0,"yes"
"4399",42,"telephone","sep",376,-1,0,"yes"
"4400",34,"cellular","apr",430,-1,0,"yes"
"4401",39,"unknown","jun",554,-1,0,"yes"
"4402",44,"cellular","aug",1735,-1,0,"yes"
"4403",32,"cellular","may",563,-1,0,"yes"
"4404",34,"cellular","aug",518,-1,0,"yes"
"4405",32,"cellular","sep",100,-1,0,"yes"
"4406",34,"cellular","may",213,-1,0,"yes"
"4407",25,"cellular","sep",267,114,2,"yes"
"4408",32,"cellular","feb",1579,246,4,"yes"
"4409",34,"cellular","apr",430,-1,0,"yes"
"4410",40,"cellular","jul",1018,-1,0,"yes"
"4411",47,"cellular","apr",412,169,1,"yes"
"4412",28,"telephone","may",360,181,5,"yes"
"4413",30,"cellular","jul",1031,-1,0,"yes"
"4414",52,"telephone","jul",398,460,2,"yes"
"4415",31,"cellular","jul",1139,-1,0,"yes"
"4416",54,"cellular","jan",161,98,2,"yes"
"4417",44,"cellular","nov",289,-1,0,"yes"
"4418",53,"cellular","may",959,174,7,"yes"
"4419",29,"cellular","aug",504,92,1,"yes"
"4420",36,"cellular","aug",207,98,1,"yes"
"4421",38,"cellular","nov",232,96,4,"yes"
"4422",75,"telephone","apr",185,181,2,"yes"
"4423",60,"cellular","aug",239,761,1,"yes"
"4424",41,"cellular","feb",261,184,6,"yes"
"4425",41,"cellular","aug",352,-1,0,"yes"
"4426",41,"cellular","apr",252,185,5,"yes"
"4427",26,"cellular","may",827,-1,0,"yes"
"4428",38,"cellular","may",442,-1,0,"yes"
"4429",66,"cellular","feb",479,-1,0,"yes"
"4430",30,"cellular","jul",1031,-1,0,"yes"
"4431",46,"cellular","aug",293,90,4,"yes"
"4432",25,"cellular","feb",485,-1,0,"yes"
"4433",39,"cellular","may",667,357,3,"yes"
"4434",46,"cellular","aug",1181,-1,0,"yes"
"4435",53,"cellular","oct",759,-1,0,"yes"
"4436",84,"telephone","may",353,-1,0,"yes"
"4437",60,"cellular","jun",593,-1,0,"yes"
"4438",30,"cellular","aug",976,-1,0,"yes"
"4439",35,"cellular","jul",799,-1,0,"yes"
"4440",53,"cellular","jun",282,385,1,"yes"
"4441",29,"cellular","feb",110,64,2,"yes"
"4442",35,"cellular","jul",799,-1,0,"yes"
"4443",37,"telephone","feb",466,-1,0,"yes"
"4444",26,"telephone","jun",280,92,5,"yes"
"4445",36,"cellular","aug",207,98,1,"yes"
"4446",34,"cellular","apr",430,-1,0,"yes"
"4447",30,"cellular","oct",251,-1,0,"yes"
"4448",59,"cellular","jun",493,-1,0,"yes"
"4449",38,"cellular","mar",164,130,2,"yes"
"4450",37,"cellular","jun",224,-1,0,"yes"
"4451",54,"cellular","jul",2029,-1,0,"yes"
"4452",29,"cellular","nov",226,92,1,"yes"
"4453",26,"cellular","may",827,-1,0,"yes"
"4454",30,"cellular","apr",298,-1,0,"yes"
"4455",22,"cellular","nov",449,38,10,"yes"
"4456",39,"cellular","feb",691,180,5,"yes"
"4457",46,"unknown","may",646,-1,0,"yes"
"4458",59,"unknown","jun",812,-1,0,"yes"
"4459",43,"cellular","aug",363,-1,0,"yes"
"4460",56,"telephone","jul",353,-1,0,"yes"
"4461",60,"cellular","aug",239,761,1,"yes"
"4462",43,"cellular","jul",635,-1,0,"yes"
"4463",39,"cellular","feb",691,180,5,"yes"
"4464",50,"cellular","aug",904,-1,0,"yes"
"4465",57,"cellular","aug",819,-1,0,"yes"
"4466",29,"cellular","jul",1097,-1,0,"yes"
"4467",39,"unknown","jun",526,-1,0,"yes"
"4468",26,"cellular","jan",1451,-1,0,"yes"
"4469",53,"telephone","sep",230,-1,0,"yes"
"4470",28,"cellular","mar",93,-1,0,"yes"
"4471",53,"telephone","sep",230,-1,0,"yes"
"4472",38,"cellular","nov",232,96,4,"yes"
"4473",32,"cellular","jul",1017,-1,0,"yes"
"4474",37,"cellular","apr",146,-1,0,"yes"
"4475",27,"cellular","mar",378,-1,0,"yes"
"4476",25,"cellular","sep",267,114,2,"yes"
"4477",30,"cellular","jul",1031,-1,0,"yes"
"4478",47,"telephone","dec",805,190,1,"yes"
"4479",28,"cellular","sep",199,92,14,"yes"
"4480",31,"cellular","jul",1139,-1,0,"yes"
"4481",46,"cellular","aug",429,-1,0,"yes"
"4482",55,"cellular","sep",328,94,2,"yes"
"4483",49,"cellular","may",451,169,2,"yes"
"4484",44,"cellular","nov",167,92,1,"yes"
"4485",41,"cellular","nov",549,-1,0,"yes"
"4486",44,"cellular","may",897,-1,0,"yes"
"4487",43,"cellular","aug",363,-1,0,"yes"
"4488",49,"cellular","aug",354,-1,0,"yes"
"4489",28,"unknown","jun",369,-1,0,"yes"
"4490",33,"cellular","oct",130,161,1,"yes"
"4491",46,"unknown","may",1263,-1,0,"yes"
"4492",32,"cellular","apr",171,-1,0,"yes"
"4493",49,"cellular","may",558,-1,0,"yes"
"4494",43,"cellular","aug",363,-1,0,"yes"
"4495",47,"telephone","dec",805,190,1,"yes"
"4496",47,"cellular","jul",250,181,4,"yes"
"4497",59,"cellular","apr",159,378,3,"yes"
"4498",54,"cellular","jul",2029,-1,0,"yes"
"4499",39,"cellular","feb",691,180,5,"yes"
"4500",43,"cellular","sep",261,98,1,"yes"
"4501",59,"telephone","may",500,358,2,"yes"
"4502",30,"cellular","apr",298,-1,0,"yes"
"4503",38,"cellular","mar",164,130,2,"yes"
"4504",55,"cellular","feb",169,183,1,"yes"
"4505",41,"cellular","aug",352,-1,0,"yes"
"4506",27,"cellular","jul",652,-1,0,"yes"
"4507",32,"cellular","may",796,109,1,"yes"
"4508",39,"cellular","may",877,300,2,"yes"
"4509",52,"telephone","jul",398,460,2,"yes"
"4510",47,"telephone","dec",805,190,1,"yes"
"4511",27,"cellular","may",198,98,6,"yes"
"4512",51,"cellular","jun",458,-1,0,"yes"
"4513",50,"cellular","aug",904,-1,0,"yes"
"4514",63,"telephone","aug",250,187,2,"yes"
"4515",66,"cellular","feb",479,-1,0,"yes"
"4516",49,"cellular","may",451,169,2,"yes"
"4517",67,"cellular","aug",254,-1,0,"yes"
"4518",32,"cellular","sep",100,-1,0,"yes"
"4519",59,"telephone","may",500,358,2,"yes"
"4520",51,"cellular","may",415,375,1,"yes"
"4521",32,"cellular","jul",1017,-1,0,"yes"
"4522",41,"unknown","may",882,-1,0,"yes"
"4523",36,"cellular","dec",321,189,4,"yes"
"4524",36,"unknown","may",446,-1,0,"yes"
"4525",31,"cellular","jun",166,-1,0,"yes"
"4526",23,"unknown","may",806,-1,0,"yes"
"4527",67,"cellular","aug",254,-1,0,"yes"
"4528",27,"cellular","jun",397,-1,0,"yes"
"4529",34,"unknown","oct",154,-1,0,"yes"
"4530",80,"telephone","jun",712,64,12,"yes"
"4531",43,"cellular","aug",501,-1,0,"yes"
"4532",47,"unknown","jun",761,-1,0,"yes"
"4533",34,"cellular","aug",990,-1,0,"yes"
"4534",67,"cellular","aug",254,-1,0,"yes"
"4535",29,"cellular","aug",504,92,1,"yes"
"4536",32,"cellular","sep",100,-1,0,"yes"
"4537",35,"cellular","nov",808,-1,0,"yes"
"4538",64,"cellular","feb",671,181,3,"yes"
"4539",30,"cellular","may",670,286,6,"yes"
"4540",30,"cellular","apr",298,-1,0,"yes"
"4541",25,"cellular","jun",377,-1,0,"yes"
"4542",45,"unknown","oct",187,-1,0,"yes"
"4543",20,"cellular","apr",261,-1,0,"yes"
"4544",45,"unknown","jun",1259,-1,0,"yes"
"4545",34,"cellular","aug",990,-1,0,"yes"
"4546",35,"cellular","aug",222,182,4,"yes"
"4547",28,"cellular","jul",128,-1,0,"yes"
"4548",25,"cellular","may",600,332,4,"yes"
"4549",54,"cellular","jan",161,98,2,"yes"
"4550",56,"telephone","jul",353,-1,0,"yes"
"4551",61,"cellular","jan",181,92,1,"yes"
"4552",59,"cellular","apr",815,87,1,"yes"
"4553",39,"unknown","jun",526,-1,0,"yes"
"4554",59,"cellular","apr",815,87,1,"yes"
"4555",33,"cellular","jun",421,-1,0,"yes"
"4556",25,"cellular","nov",386,-1,0,"yes"
"4557",43,"cellular","nov",1015,198,2,"yes"
"4558",55,"cellular","apr",296,270,3,"yes"
"4559",50,"cellular","aug",526,-1,0,"yes"
"4560",24,"cellular","oct",184,91,2,"yes"
"4561",69,"telephone","mar",225,90,1,"yes"
"4562",36,"cellular","aug",307,-1,0,"yes"
"4563",54,"cellular","jan",161,98,2,"yes"
"4564",34,"cellular","may",152,182,6,"yes"
"4565",24,"cellular","aug",460,-1,0,"yes"
"4566",45,"unknown","may",1030,-1,0,"yes"
"4567",38,"cellular","jul",1484,-1,0,"yes"
"4568",51,"cellular","may",415,375,1,"yes"
"4569",56,"cellular","jun",382,-1,0,"yes"
"4570",34,"cellular","may",152,182,6,"yes"
"4571",60,"cellular","aug",239,761,1,"yes"
"4572",49,"cellular","jul",988,-1,0,"yes"
"4573",22,"cellular","oct",332,183,3,"yes"
"4574",22,"cellular","nov",449,38,10,"yes"
"4575",27,"unknown","jul",650,-1,0,"yes"
"4576",47,"cellular","apr",412,169,1,"yes"
"4577",43,"unknown","may",1721,-1,0,"yes"
"4578",34,"cellular","oct",401,-1,0,"yes"
"4579",25,"cellular","jun",377,-1,0,"yes"
"4580",28,"cellular","feb",659,-1,0,"yes"
"4581",44,"cellular","nov",167,92,1,"yes"
"4582",27,"cellular","jul",652,-1,0,"yes"
"4583",44,"cellular","may",897,-1,0,"yes"
"4584",53,"unknown","jun",701,-1,0,"yes"
"4585",25,"cellular","jun",377,-1,0,"yes"
"4586",36,"cellular","apr",260,-1,0,"yes"
"4587",61,"cellular","feb",481,-1,0,"yes"
"4588",37,"telephone","feb",466,-1,0,"yes"
"4589",45,"cellular","oct",310,804,1,"yes"
"4590",50,"cellular","jul",464,683,6,"yes"
"4591",69,"cellular","jul",417,184,4,"yes"
"4592",25,"cellular","jul",857,-1,0,"yes"
"4593",35,"cellular","jul",799,-1,0,"yes"
"4594",60,"unknown","may",1028,-1,0,"yes"
"4595",20,"cellular","apr",261,-1,0,"yes"
"4596",27,"cellular","mar",378,-1,0,"yes"
"4597",35,"cellular","aug",768,141,3,"yes"
"4598",33,"cellular","oct",130,161,1,"yes"
"4599",36,"cellular","aug",386,-1,0,"yes"
"4600",34,"cellular","apr",430,-1,0,"yes"
"4601",59,"unknown","nov",669,-1,0,"yes"
"4602",28,"cellular","apr",278,-1,0,"yes"
"4603",55,"cellular","feb",169,183,1,"yes"
"4604",30,"unknown","may",412,-1,0,"yes"
"4605",38,"cellular","nov",232,96,4,"yes"
"4606",37,"telephone","feb",466,-1,0,"yes"
"4607",27,"cellular","jun",397,-1,0,"yes"
"4608",54,"unknown","may",618,-1,0,"yes"
"4609",38,"cellular","mar",164,130,2,"yes"
"4610",37,"cellular","oct",238,107,2,"yes"
"4611",30,"cellular","oct",251,-1,0,"yes"
"4612",41,"cellular","feb",109,-1,0,"yes"
"4613",58,"cellular","aug",206,461,1,"yes"
"4614",34,"cellular","apr",142,-1,0,"yes"
"4615",75,"telephone","apr",185,181,2,"yes"
"4616",33,"cellular","nov",253,92,4,"yes"
"4617",41,"cellular","nov",549,-1,0,"yes"
"4618",35,"cellular","may",1073,-1,0,"yes"
"4619",36,"cellular","aug",307,-1,0,"yes"
"4620",29,"telephone","apr",403,-1,0,"yes"
"4621",26,"telephone","jun",280,92,5,"yes"
"4622",39,"cellular","jul",869,-1,0,"yes"
"4623",40,"cellular","jul",1018,-1,0,"yes"
"4624",60,"cellular","aug",239,761,1,"yes"
"4625",53,"telephone","mar",295,91,2,"yes"
"4626",25,"cellular","jul",857,-1,0,"yes"
"4627",41,"cellular","nov",477,-1,0,"yes"
"4628",30,"cellular","apr",298,-1,0,"yes"
"4629",49,"cellular","may",558,-1,0,"yes"
"4630",50,"cellular","jul",464,683,6,"yes"
"4631",31,"cellular","feb",258,73,1,"yes"
"4632",46,"cellular","may",725,-1,0,"yes"
"4633",54,"cellular","jul",2029,-1,0,"yes"
"4634",36,"cellular","apr",260,-1,0,"yes"
"4635",32,"cellular","apr",317,-1,0,"yes"
"4636",75,"telephone","apr",185,181,2,"yes"
"4637",35,"cellular","aug",768,141,3,"yes"
"4638",55,"cellular","feb",781,-1,0,"yes"
"4639",32,"unknown","may",860,-1,0,"yes"
"4640",52,"telephone","jul",398,460,2,"yes"
"4641",55,"cellular","jun",324,90,2,"yes"
"4642",27,"cellular","may",198,98,6,"yes"
"4643",32,"cellular","apr",171,-1,0,"yes"
"4644",66,"cellular","feb",479,-1,0,"yes"
"4645",31,"cellular","nov",316,99,9,"yes"
"4646",56,"cellular","jun",382,-1,0,"yes"
"4647",28,"unknown","jun",369,-1,0,"yes"
"4648",80,"cellular","feb",639,189,1,"yes"
"4649",46,"unknown","may",1263,-1,0,"yes"
"4650",32,"cellular","may",796,109,1,"yes"
"4651",55,"cellular","jun",324,90,2,"yes"
"4652",36,"cellular","aug",157,97,2,"yes"
"4653",36,"cellular","nov",270,-1,0,"yes"
"4654",22,"cellular","oct",332,183,3,"yes"
"4655",42,"cellular","nov",525,-1,0,"yes"
"4656",38,"cellular","jul",1484,-1,0,"yes"
"4657",36,"unknown","jun",2769,-1,0,"yes"
"4658",50,"cellular","jun",239,-1,0,"yes"
"4659",28,"cellular","sep",199,92,14,"yes"
"4660",45,"unknown","may",1030,-1,0,"yes"
"4661",79,"telephone","jan",326,272,2,"yes"
"4662",37,"cellular","oct",238,107,2,"yes"
"4663",28,"cellular","sep",294,105,7,"yes"
"4664",55,"cellular","feb",169,183,1,"yes"
"4665",34,"cellular","may",469,-1,0,"yes"
"4666",66,"cellular","feb",479,-1,0,"yes"
"4667",32,"cellular","may",796,109,1,"yes"
"4668",56,"telephone","jul",353,-1,0,"yes"
"4669",40,"cellular","may",474,256,1,"yes"
"4670",20,"cellular","apr",261,-1,0,"yes"
"4671",53,"cellular","apr",558,-1,0,"yes"
"4672",27,"cellular","jul",652,-1,0,"yes"
"4673",57,"cellular","aug",819,-1,0,"yes"
"4674",32,"cellular","may",563,-1,0,"yes"
"4675",24,"cellular","oct",184,91,2,"yes"
"4676",54,"telephone","nov",1034,-1,0,"yes"
"4677",59,"cellular","feb",222,94,2,"yes"
"4678",36,"cellular","aug",307,-1,0,"yes"
"4679",33,"telephone","jul",1448,-1,0,"yes"
"4680",31,"cellular","jul",252,184,3,"yes"
"4681",53,"cellular","jun",282,385,1,"yes"
"4682",31,"cellular","sep",344,295,1,"yes"
"4683",34,"cellular","may",152,182,6,"yes"
"4684",27,"unknown","jun",590,-1,0,"yes"
"4685",46,"unknown","may",646,-1,0,"yes"
"4686",38,"cellular","jul",1484,-1,0,"yes"
"4687",43,"cellular","jul",635,-1,0,"yes"
"4688",27,"cellular","may",198,98,6,"yes"
"4689",29,"telephone","apr",403,-1,0,"yes"
"4690",59,"unknown","jun",812,-1,0,"yes"
"4691",30,"cellular","oct",251,-1,0,"yes"
"4692",53,"cellular","mar",80,-1,0,"yes"
"4693",46,"cellular","aug",388,-1,0,"yes"
"4694",38,"cellular","aug",178,1,1,"yes"
"4695",66,"cellular","feb",479,-1,0,"yes"
"4696",59,"cellular","jun",493,-1,0,"yes"
"4697",27,"cellular","may",391,-1,0,"yes"
"4698",49,"cellular","may",1516,353,2,"yes"
"4699",53,"telephone","mar",295,91,2,"yes"
"4700",27,"unknown","jun",590,-1,0,"yes"
"4701",42,"cellular","may",955,-1,0,"yes"
"4702",41,"cellular","aug",352,-1,0,"yes"
"4703",47,"cellular","aug",994,-1,0,"yes"
"4704",48,"cellular","apr",1032,141,7,"yes"
"4705",32,"unknown","may",1234,-1,0,"yes"
"4706",36,"cellular","dec",321,189,4,"yes"
"4707",34,"cellular","oct",401,-1,0,"yes"
"4708",52,"cellular","jan",134,204,2,"yes"
"4709",49,"cellular","nov",1081,-1,0,"yes"
"4710",36,"unknown","may",446,-1,0,"yes"
"4711",59,"unknown","jun",812,-1,0,"yes"
"4712",44,"cellular","mar",188,-1,0,"yes"
"4713",34,"cellular","aug",587,-1,0,"yes"
"4714",41,"cellular","apr",252,185,5,"yes"
"4715",41,"cellular","feb",261,184,6,"yes"
"4716",34,"cellular","aug",587,-1,0,"yes"
"4717",25,"cellular","may",223,89,2,"yes"
"4718",45,"unknown","jun",1259,-1,0,"yes"
"4719",69,"telephone","mar",225,90,1,"yes"
"4720",48,"cellular","aug",389,64,2,"yes"
"4721",43,"cellular","sep",261,98,1,"yes"
"4722",41,"cellular","nov",549,-1,0,"yes"
"4723",42,"cellular","oct",230,92,1,"yes"
"4724",45,"cellular","apr",1472,192,4,"yes"
"4725",57,"cellular","aug",819,-1,0,"yes"
"4726",51,"cellular","may",415,375,1,"yes"
"4727",32,"cellular","nov",132,-1,0,"yes"
"4728",58,"cellular","aug",206,461,1,"yes"
"4729",41,"cellular","may",788,-1,0,"yes"
"4730",29,"unknown","may",1689,-1,0,"yes"
"4731",38,"cellular","nov",578,-1,0,"yes"
"4732",79,"telephone","jan",326,272,2,"yes"
"4733",38,"cellular","may",937,-1,0,"yes"
"4734",49,"cellular","nov",269,-1,0,"yes"
"4735",34,"cellular","oct",401,-1,0,"yes"
"4736",46,"unknown","may",646,-1,0,"yes"
"4737",41,"cellular","aug",352,-1,0,"yes"
"4738",35,"cellular","may",326,179,4,"yes"
"4739",35,"unknown","may",736,-1,0,"yes"
"4740",50,"telephone","jul",1088,-1,0,"yes"
"4741",36,"cellular","nov",270,-1,0,"yes"
"4742",53,"cellular","aug",921,-1,0,"yes"
"4743",49,"cellular","apr",772,-1,0,"yes"
"4744",52,"telephone","jul",398,460,2,"yes"
"4745",32,"cellular","sep",100,-1,0,"yes"
"4746",34,"cellular","aug",587,-1,0,"yes"
"4747",41,"cellular","aug",352,-1,0,"yes"
"4748",34,"cellular","oct",401,-1,0,"yes"
"4749",35,"cellular","mar",215,-1,0,"yes"
"4750",30,"cellular","jul",1031,-1,0,"yes"
"4751",49,"cellular","nov",1081,-1,0,"yes"
"4752",34,"cellular","aug",78,-1,0,"yes"
"4753",36,"cellular","apr",260,-1,0,"yes"
"4754",31,"cellular","nov",316,99,9,"yes"
"4755",54,"unknown","may",618,-1,0,"yes"
"4756",29,"cellular","feb",110,64,2,"yes"
"4757",46,"cellular","mar",910,184,4,"yes"
"4758",34,"cellular","may",515,350,5,"yes"
"4759",51,"cellular","jul",655,-1,0,"yes"
"4760",45,"unknown","jun",1259,-1,0,"yes"
"4761",58,"cellular","nov",495,93,1,"yes"
"4762",75,"telephone","apr",185,181,2,"yes"
"4763",30,"cellular","apr",298,-1,0,"yes"
"4764",42,"telephone","sep",376,-1,0,"yes"
"4765",44,"cellular","jul",712,-1,0,"yes"
"4766",64,"cellular","feb",671,181,3,"yes"
"4767",34,"cellular","oct",401,-1,0,"yes"
"4768",30,"cellular","feb",528,-1,0,"yes"
"4769",32,"cellular","may",563,-1,0,"yes"
"4770",33,"cellular","nov",253,92,4,"yes"
"4771",43,"cellular","sep",261,98,1,"yes"
"4772",39,"cellular","jul",869,-1,0,"yes"
"4773",38,"cellular","jul",1484,-1,0,"yes"
"4774",50,"cellular","apr",670,340,2,"yes"
"4775",77,"cellular","oct",847,60,1,"yes"
"4776",36,"unknown","jun",2769,-1,0,"yes"
"4777",37,"cellular","apr",124,-1,0,"yes"
